colony_id,transect,map_x,map_y,species,species_code,observation_id,fieldtrip_db_id,fieldtrip_id,mother_id,image_tag,active_tag,action,area_id,photographer_name,photo_acceptable,area_outliner_name,area_outline_filename,area_outline_acceptable,area_cm2,perimeter_cm,marked,touch_id,touch_number,touch_outliner_name,touch_taxon,touch_growthform,touch_type,touch_length_cm,touch_flag,colony_notes,observation_notes,area_notes,touch_notes
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,107,A,t,erin,AC0419_F4_T_A_C,t,163.526203459423,50.107049494426,0,333,1,mariana,Acropora,Branching,Overtopping,16.75568762747,0,"",,"",""
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,107,A,t,erin,AC0419_F4_T_A_C,t,163.526203459423,50.107049494426,0,334,2,mariana,Acropora,Tabular,Overtopped,3.95461658874804,0,"",,"",""
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,108,B,t,erin,AC0419_F4_T_B_C,t,123.656997131017,80.8978170648966,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,109,D,t,erin,AC0419_F4_T1_D_C,t,156.352331606218,110.576562461505,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,2995,A,"",mizue1,AC0419_F4_T_A_C,"",165.073397968412,112.768508100767,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,2996,A,"",mizue2,AC0419_F4_T_A_C,"",164.612294685483,115.084412801494,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,2997,A,"",mizue3,AC0419_F4_T_A_C,"",165.234810406108,113.112454343449,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,2998,B,"",mizue1,AC0419_F4_T_B_C,"",122.880237337993,98.5483406586843,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,2999,B,"",mizue2,AC0419_F4_T_B_C,"",124.55307618744,96.0204061299964,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,3000,B,"",mizue3,AC0419_F4_T_B_C,"",124.624120077535,98.1864100611162,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,3001,D,"",mizue1,AC0419_F4_T1_D_C,"",150.873782516333,102.372532821904,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,3002,D,"",mizue2,AC0419_F4_T1_D_C,"",153.770659049174,103.072216726161,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,90,4,F4,0,419,,photographed,3003,D,"",mizue3,AC0419_F4_T1_D_C,"",152.199551112018,108.597935193352,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,91,5,F5,0,419,,photographed,110,"",t,erin,AC0419_F5_T_C2_C,t,212.474067603612,95.3405744767451,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,91,5,F5,0,419,,photographed,111,B,t,erin,AC0419_F5_T2_B_C,t,229.808621446948,99.8217178421222,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,91,5,F5,0,419,,photographed,2321,"",t,paulina,AC0419_F5_T_C2_C,t,210.15749259317,141.763304683584,0,,,,,,,,,"",,"",
19,5,51,3,Acropora cytheria,AC,91,5,F5,0,419,,photographed,2322,B,t,paulina,AC0419_F5_T1_B_C,t,214.049576203421,69.355129699774,0,3301,1,mariana,Acropora,Digitate,Overtopping,8.40559849378386,0,"",,"",""
19,5,51,3,Acropora cytheria,AC,91,5,F5,0,419,,photographed,2322,B,t,paulina,AC0419_F5_T1_B_C,t,214.049576203421,69.355129699774,0,3302,2,mariana,Acropora,Branching,Overtopping,14.6650867338357,0,"",,"",""
19,5,51,3,Acropora cytheria,AC,1904,11,F6,,419,,gone,,,,,,,,,,,,,,,,,,"","JSM, defo",,
20,5,56,3,Acropora cytheria,AC,92,1,F1,0,85,,photographed,,,,,,,,,,,,,,,,,,"",,,
20,5,56,3,Acropora cytheria,AC,93,2,F2,0,85,,photographed,,,,,,,,,,,,,,,,,,"",,,
20,5,56,3,Acropora cytheria,AC,94,3,F3,0,85,,photographed,59,"",t,erin,AC0085_F3_T1_C,t,177.869157223796,139.722306544716,0,169,1,mariana,Acropora,Digitate,Digested,6.81354518712521,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,94,3,F3,0,85,,photographed,59,"",t,erin,AC0085_F3_T1_C,t,177.869157223796,139.722306544716,0,170,2,mariana,Pocilloporid,Branching,Overtopping,30.4973092436827,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,94,3,F3,0,85,,photographed,2908,"","",mizue1,AC0085_F3_T1_C,"",174.240767151094,124.322453926774,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,94,3,F3,0,85,,photographed,2909,"","",mizue2,AC0085_F3_T1_C,"",172.076357785798,125.245366000384,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,94,3,F3,0,85,,photographed,2910,"","",mizue3,AC0085_F3_T1_C,"",172.913531861287,125.260777076691,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,103,B,t,erin,AC0417_F4_T1_B_C,t,338.091685435435,85.9527071584593,0,326,1,mariana,Acropora,Digitate,Digested,3.20589734361189,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,103,B,t,erin,AC0417_F4_T1_B_C,t,338.091685435435,85.9527071584593,0,327,2,mariana,Pocilloporid,Branching,Overtopped,25.6255172803572,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,103,B,t,erin,AC0417_F4_T1_B_C,t,338.091685435435,85.9527071584593,0,328,3,mariana,Acropora,Corymbose,Overtopping,4.2889707705078,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,103,B,t,erin,AC0417_F4_T1_B_C,t,338.091685435435,85.9527071584593,0,329,4,mariana,Favid,Massive,Overtopping,6.88834699505798,0,"",,"",Goniastrea
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,103,B,t,erin,AC0417_F4_T1_B_C,t,338.091685435435,85.9527071584593,0,330,5,mariana,Pocilloporid,Branching,Overtopping,2.40442300770892,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,103,B,t,erin,AC0417_F4_T1_B_C,t,338.091685435435,85.9527071584593,0,331,6,mariana,Favid,Massive,Overtopped,3.24922028068773,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,103,B,t,erin,AC0417_F4_T1_B_C,t,338.091685435435,85.9527071584593,0,332,7,mariana,Isopora,Cuneiform,Digested,0.671505524675464,0,"",,"",""
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,104,D,t,erin,AC0417_F4_T1_D_C,t,371.583433373349,178.991291276814,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,105,B,t,erin,AC0417_F4_T2_B_C,t,347.517350873213,133.131926206524,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,106,D,t,erin,AC0417_F4_T2_D_C,t,369.532886583241,122.600930168306,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,2989,B,"",mizue1,AC0417_F4_T2_B_C,"",359.029388124649,125.106382978723,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,2990,B,"",mizue2,AC0417_F4_T2_B_C,"",354.375573921028,125.212121212121,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,2991,B,"",mizue3,AC0417_F4_T2_B_C,"",356.402203856749,125.424242424242,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,2992,D,"",mizue1,AC0417_F4_T2_D_C,"",383.42296079166,142.543787672908,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,2993,D,"",mizue2,AC0417_F4_T2_D_C,"",380.289301310044,134.11313496236,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,95,4,F4,0,417,,photographed,2994,D,"",mizue3,AC0417_F4_T2_D_C,"",379.057864710675,144.02209752272,0,,,,,,,,,"",,"",
20,5,56,3,Acropora cytheria,AC,96,5,F5,0,417,,dead,,,,,,,,,,,,,,,,,,"",,,
21,7,53,5,Acropora cytheria,AC,97,1,F1,0,107,,photographed,,,,,,,,,,,,,,,,,, | tag says 844,,,
21,7,53,5,Acropora cytheria,AC,98,2,F2,0,107,,photographed,,,,,,,,,,,,,,,,,, | tag says 844,,,
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,171,1,mariana,Acropora,Tabular,Overtopping,18.5683585691256,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,172,2,mariana,Acropora,Tabular,Digested,0.510275502662994,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,173,3,mariana,Acropora,Tabular,Overtopping,3.57192851864096,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,174,4,mariana,Isopora,Cuneiform,Overtopped,16.8674402269156,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,175,5,mariana,Acropora,Tabular,Overtopped,5.3295441389246,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,176,6,mariana,Isopora,Cuneiform,Overtopped,15.9319351387001,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,177,7,mariana,Acropora,Corymbose,Overtopping,14.7129436601163,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,178,8,mariana,Acropora,Branching,Overtopping,6.49183833943476,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,179,9,mariana,Uncertain,Encrusting,Overtopping,7.56908662283441,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,180,10,mariana,Isopora,Cuneiform,Digested,3.0049557379043,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,60,"",t,erin,AC0107_F3_T1_C,t,1912.66143225675,208.532588754944,0,181,11,mariana,Uncertain,Encrusting,Overtopping,3.57192851864096,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,2911,"","",mizue1,AC0107_F3_T1_C,"",1905.04430052845,149.938101575631,0,,,,,,,,, | tag says 844,,"",
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,2912,"","",mizue2,AC0107_F3_T1_C,"",1891.84300772792,145.638317829077,0,,,,,,,,, | tag says 844,,"",
21,7,53,5,Acropora cytheria,AC,99,3,F3,0,107,,photographed,2913,"","",mizue3,AC0107_F3_T1_C,"",1886.13751987276,144.015941530597,0,,,,,,,,, | tag says 844,,"",
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,274,1,mariana,Isopora,Cuneiform,Overtopped,16.4087518887938,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,275,2,mariana,Acropora,Tabular,Overtopped,8.72709241730861,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,276,3,mariana,Isopora,Cuneiform,Overtopped,19.2723290882232,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,277,4,mariana,Acropora,Tabular,Overtopped,17.7723600789983,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,278,5,mariana,Acropora,Branching,Overtopping,13.5451746893644,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,279,6,mariana,Acropora,Branching,Overtopping,6.59077291932161,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,280,7,mariana,Isopora,Cuneiform,Overtopping,19.9995867896656,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,281,8,mariana,Acropora,Digitate,Overtopping,2.2272267106673,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,282,9,mariana,Acropora,Branching,Overtopping,4.13627817695356,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,283,10,mariana,Acropora,Tabular,Overtopping,10.363422245554,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,93,A,t,erin,AC0373_F4_T_A_C,t,2772.52592868064,220.768165994104,0,284,11,mariana,Acropora,Tabular,Mutual digestion,4.95444309107624,0, | tag says 844,,"",""
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,2974,A,"",mizue1,AC0373_F4_T_A_C,"",2840.77915032135,223.830647107194,0,,,,,,,,, | tag says 844,,"",
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,2975,A,"",mizue2,AC0373_F4_T_A_C,"",2859.72119859335,224.715790982574,0,,,,,,,,, | tag says 844,,"",
21,7,53,5,Acropora cytheria,AC,100,4,F4,0,373,,photographed,2976,A,"",mizue3,AC0373_F4_T_A_C,"",2836.6309156164,226.799829160657,0,,,,,,,,, | tag says 844,,"",
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,140,"",t,erin,AC0844_F5_T_A2_C,t,4533.01172227231,497.013225254165,0,,,,,,,,, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,393,1,mariana,Acropora,Tabular,Overtopped,28.1776544994398,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,394,2,mariana,Favid,Massive,Overtopping,13.172835385187,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,395,3,mariana,Uncertain,Encrusting,Overtopping,6.10661243021916,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,396,4,mariana,Uncertain,Encrusting,Overtopping,24.1647377595815,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,397,5,mariana,Isopora,Cuneiform,Mutual digestion,2.96606889467788,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,398,6,mariana,Isopora,Cuneiform,Mutual digestion,3.8384420989949,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,399,7,mariana,Isopora,Cuneiform,Overtopping,4.44910334201682,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,400,8,mariana,Acropora,Digitate,Overtopping,7.32793491626299,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,401,9,mariana,Acropora,Tabular,Overtopping,20.7624822627451,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,402,10,mariana,Acropora,Tabular,Mutual digestion,8.37478276144342,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,403,11,mariana,Acropora,Tabular,Overtopping,6.71727367324108,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,404,12,mariana,Acropora,Tabular,Overtopped,4.36186602158512,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,405,13,mariana,Isopora,Cuneiform,Overtopped,21.3731435057671,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,406,14,mariana,Acropora,Tabular,Overtopped,23.2051272348328,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,141,"",t,erin,AC0844_F5_T_A3_C,t,4130.26636225269,351.130214737602,0,407,15,mariana,Isopora,Cuneiform,Overtopped,12.7366487830285,0, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",""
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,142,B,f,erin,AC0844_F5_T1_B_C,t,1852.73657718123,147.666553673557,0,,,,,,,,, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,143,B,f,erin,AC0844_F5_T4_B_C,t,2763.88127253603,191.07533760221,0,,,,,,,,, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,2329,"",t,paulina,AC0844_F5_T_A2_C,t,4541.68083773382,456.280976727543,0,,,,,,,,, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,2330,"",t,paulina,AC0844_F5_T_A3_C,t,3928.04409311773,435.761674542986,0,,,,,,,,, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",
21,7,53,5,Acropora cytheria,AC,101,5,F5,,844,,photographed,2331,B,f,paulina,AC0844_F5_T4_B_C,t,2740.16505643591,217.197116099901,0,,,,,,,,, | tag says 844,only part of the colony appears in some of the photos (removed as unacceptable),"",
21,7,53,5,Acropora cytheria,AC,1864,11,F6,,844,1060,photographed,144,B,"",erin,AC0844_F6_T_B_C,"",2627.86684670226,280.428539610805,0,,,,,,,,, | tag says 844,"Significant damage, JSM.","",
21,7,53,5,Acropora cytheria,AC,1864,11,F6,,844,1060,photographed,145,C,"",erin,AC0844_F6_T1_C_C,"",3129.64841248191,56.2089907248293,0,,,,,,,,, | tag says 844,"Significant damage, JSM.","",
21,7,53,5,Acropora cytheria,AC,1864,11,F6,,844,1060,photographed,4394,B,"",mariana,AC0844_F6_T_B_C,"",2296.32847461812,289.728392354596,0,,,,,,,,, | tag says 844,"Significant damage, JSM.","",
21,7,53,5,Acropora cytheria,AC,2175,12,F7,,1060,,photographed,4407,C,"",mariana,AC1060_F7_T_C_C,"",1185.9530445931,159.633948533435,0,4483,1,mariana,Favid,Massive,Overtopping,,, | tag says 844,"","",Favia
21,7,53,5,Acropora cytheria,AC,2175,12,F7,,1060,,photographed,4407,C,"",mariana,AC1060_F7_T_C_C,"",1185.9530445931,159.633948533435,0,4484,2,mariana,Acropora,Digitate,Overtopping,,, | tag says 844,"","",""
21,7,53,5,Acropora cytheria,AC,2175,12,F7,,1060,,photographed,4407,C,"",mariana,AC1060_F7_T_C_C,"",1185.9530445931,159.633948533435,0,4485,3,mariana,Isopora,Cuneiform,Overgrown,,, | tag says 844,"","",""
21,7,53,5,Acropora cytheria,AC,2175,12,F7,,1060,,photographed,4408,A,"",mariana,AC1060_F7_T2_A_C,"",1274.07740778008,182.944564014855,0,,,,,,,,, | tag says 844,"","",
21,7,53,5,Acropora cytheria,AC,2316,13,F8,,1060,,photographed,,,,,,,,,,,,,,,,,, | tag says 844,possibly missed some bits of live tissue (SRC),,
21,7,53,5,Acropora cytheria,AC,2801,14,F9,,1060,,gone,,,,,,,,,,,,,,,,,, | tag says 844,JSM,,
22,7,16,6,Acropora cytheria,AC,102,1,F1,0,109,,photographed,,,,,,,,,,,,,,,,,,"",,,
22,7,16,6,Acropora cytheria,AC,103,2,F2,0,109,,photographed,,,,,,,,,,,,,,,,,,"",,,
22,7,16,6,Acropora cytheria,AC,104,3,F3,0,109,,photographed,61,"",t,erin,AC0109_F3_T2_C,t,610.377839296673,205.857091198451,0,182,1,mariana,Acropora,Tabular,Overtopping,31.4056001886811,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,104,3,F3,0,109,,photographed,61,"",t,erin,AC0109_F3_T2_C,t,610.377839296673,205.857091198451,0,183,2,mariana,Acropora,Branching,Overtopping,53.1127659895933,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,104,3,F3,0,109,,photographed,61,"",t,erin,AC0109_F3_T2_C,t,610.377839296673,205.857091198451,0,184,3,mariana,Acropora,Branching,Overtopping,20.7926732283682,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,104,3,F3,0,109,,photographed,61,"",t,erin,AC0109_F3_T2_C,t,610.377839296673,205.857091198451,0,185,4,mariana,Isopora,Cuneiform,Digested,16.0998823955768,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,104,3,F3,0,109,,photographed,2914,"","",mizue1,AC0109_F3_T2_C,"",615.691504617676,104.208469670896,0,,,,,,,,,"",,"",
22,7,16,6,Acropora cytheria,AC,104,3,F3,0,109,,photographed,2915,"","",mizue2,AC0109_F3_T2_C,"",621.663707222578,101.301263412687,0,,,,,,,,,"",,"",
22,7,16,6,Acropora cytheria,AC,104,3,F3,0,109,,photographed,2916,"","",mizue3,AC0109_F3_T2_C,"",616.445490052767,99.50339219753,0,,,,,,,,,"",,"",
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,95,A,t,erin,AC0379_F4_T_A_C,t,1201.34175539521,144.815578733409,0,289,1,mariana,Acropora,Tabular,Overtopping,26.4132638668911,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,95,A,t,erin,AC0379_F4_T_A_C,t,1201.34175539521,144.815578733409,0,290,2,mariana,Favid,Massive,Digested,2.97292147419553,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,95,A,t,erin,AC0379_F4_T_A_C,t,1201.34175539521,144.815578733409,0,291,3,mariana,Acropora,Branching,Overtopping,19.1810606652423,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,95,A,t,erin,AC0379_F4_T_A_C,t,1201.34175539521,144.815578733409,0,292,4,mariana,Favid,Massive,Digested,8.46139188809497,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,95,A,t,erin,AC0379_F4_T_A_C,t,1201.34175539521,144.815578733409,0,293,5,mariana,Isopora,Cuneiform,Digested,17.9804577622018,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,95,A,t,erin,AC0379_F4_T_A_C,t,1201.34175539521,144.815578733409,0,294,6,mariana,Isopora,Corymbose,Overtopping,2.34403423926955,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,2980,A,"",mizue1,AC0379_F4_T_A_C,"",1152.58352547933,133.629137013438,0,,,,,,,,,"",,"",
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,2981,A,"",mizue2,AC0379_F4_T_A_C,"",1151.42215858517,138.349883902226,0,,,,,,,,,"",,"",
22,7,16,6,Acropora cytheria,AC,105,4,F4,0,379,,photographed,2982,A,"",mizue3,AC0379_F4_T_A_C,"",1154.63023876783,130.365484811147,0,,,,,,,,,"",,"",
22,7,16,6,Acropora cytheria,AC,106,5,F5,0,379,,photographed,96,"",t,erin,AC0379_F5_T_A2_C,t,1574.3403491883,263.408415485904,0,295,1,mariana,Acropora,Corymbose,Overtopped,25.2030653691937,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,106,5,F5,0,379,,photographed,96,"",t,erin,AC0379_F5_T_A2_C,t,1574.3403491883,263.408415485904,0,296,2,mariana,Acropora,Tabular,Overtopping,9.26096890206592,0,"",,"",""
22,7,16,6,Acropora cytheria,AC,106,5,F5,0,379,,photographed,96,"",t,erin,AC0379_F5_T_A2_C,t,1574.3403491883,263.408415485904,0,297,3,mariana,Isopora,Cuneiform,Overtopped,11.179312460351,0,"",,"",""
