date,reef,site,site_ID,depth (m),transect,observer,image,species,intercept_1 (cm),intercept_2,intercept_3,intercept_4,intercept_5,intercept_6,intercept_7,intercept_8,intercept_9,intercept_10,intercept_11,n,total_cm,cover
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Acropora austera,16,,,,,,,,,,,1,16,1.6
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Acropora gemmifera,23,,,,,,,,,,,1,23,2.3
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Acropora humilis,13,,,,,,,,,,,1,13,1.3
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Acropora hyacinthus,10,10,8,,,,,,,,,3,28,2.8
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Acropora latistella,13,,,,,,,,,,,1,13,1.3
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Acropora nasuta,17,,,,,,,,,,,1,17,1.7
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Acropora spathulata,15,,,,,,,,,,,1,15,1.5
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Galaxea fascicularis,5,,,,,,,,,,,1,5,0.5
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Pocillopora damicornis,16,24,,,,,,,,,,2,40,4
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Porites annae,22,,,,,,,,,,,1,22,2.2
14/09/2013,Peart Reef,Peart Reef site 1,1746_1,2,4,AHB,,Porites massive,10,,,,,,,,,,,1,10,1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora digitifera,11,17,,,,,,,,,,2,28,2.8
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,baeodactyla,10,,,,,,,,,,,1,10,1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora gemmifera,10,,,,,,,,,,,1,10,1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora hyacinthus,47,63,34,10,32,42,,,,,,6,228,22.8
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora listeri,43,,,,,,,,,,,1,43,4.3
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora otteri,13,,,,,,,,,,,1,13,1.3
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora muricata,31,,,,,,,,,,,1,31,3.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora nasuta,16,,,,,,,,,,,1,16,1.6
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Acropora valida,8,,,,,,,,,,,1,8,0.8
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Goniastrea pectinata,8,,,,,,,,,,,1,8,0.8
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Montipora aequituberculata,16,17,,,,,,,,,,2,33,3.3
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,1,AHB,,Stylophora pistillata,10,,,,,,,,,,,1,10,1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Acropora cerealis,9,,,,,,,,,,,1,9,0.9
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Acropora gemmifera,11,,,,,,,,,,,1,11,1.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Acropora hyacinthus,13,,,,,,,,,,,1,13,1.3
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Acropora monticulosa,22,,,,,,,,,,,1,22,2.2
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Acropora nasuta,16,,,,,,,,,,,1,16,1.6
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Acropora tenuis,11,,,,,,,,,,,1,11,1.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Dipsastreae speciosa,17,,,,,,,,,,,1,17,1.7
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Echinopora gemmacea,21,,,,,,,,,,,1,21,2.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Favites halicora,14,,,,,,,,,,,1,14,1.4
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Montipora aequituberculata,6,,,,,,,,,,,1,6,0.6
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,8449,Montipora efflorescens,15,,,,,,,,,,,1,15,1.5
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Pocillopora damicornis,8,,,,,,,,,,,1,8,0.8
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Porites annae,14,,,,,,,,,,,1,14,1.4
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Porites massive,10,,,,,,,,,,,1,10,1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,2,AHB,,Stylophora pistillata,12,,,,,,,,,,,1,12,1.2
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora cerealis,11,,,,,,,,,,,1,11,1.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora cytherea,25,,,,,,,,,,,1,25,2.5
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora digitifera,10,,,,,,,,,,,1,10,1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,baeodactyla,11,,,,,,,,,,,1,11,1.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora gemmifera,13,,,,,,,,,,,1,13,1.3
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora hyacinthus,10,8,25,29,22,,,,,,,5,94,9.4
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora otteri,14,,,,,,,,,,,1,14,1.4
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora muricata,15,,,,,,,,,,,1,15,1.5
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora nasuta,6,12,8,,,,,,,,,3,26,2.6
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora spathulata,12,,,,,,,,,,,1,12,1.2
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora tenuis,10,17,,,,,,,,,,2,27,2.7
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Acropora valida,15,,,,,,,,,,,1,15,1.5
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Hydnophora rigida,24,,,,,,,,,,,1,24,2.4
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Isopora palifera,22,,,,,,,,,,,1,22,2.2
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,3,AHB,,Pocillopora damicornis,9,,,,,,,,,,,1,9,0.9
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,baeodactyla,8,,,,,,,,,,,1,8,0.8
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Acropora hyacinthus,38,70,10,,,,,,,,,3,118,11.8
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Acropora intermedia,15,12,60,,,,,,,,,3,87,8.7
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Acropora otteri,41,,,,,,,,,,,1,41,4.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Acropora monticulosa,6,,,,,,,,,,,1,6,0.6
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Acropora nasuta,12,10,,,,,,,,,,2,22,2.2
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Acropora valida,16,,,,,,,,,,,1,16,1.6
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Pocillopora damicornis,8,9,,,,,,,,,,2,17,1.7
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Porites annae,11,,,,,,,,,,,1,11,1.1
14/09/2013,Peart Reef,Peart Reef site 2,1746_2,2,4,AHB,,Stylophora pistillata,13,,,,,,,,,,,1,13,1.3
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Acropora cerealis,10,,,,,,,,,,,1,10,1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Acropora digitifera,14,20,,,,,,,,,,2,34,3.4
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Acropora gemmifera,7,10,,,,,,,,,,2,17,1.7
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Acropora robusta,13,,,,,,,,,,,1,13,1.3
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Pocillopora damicornis,8,,,,,,,,,,,1,8,0.8
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Porites annae,7,,,,,,,,,,,1,7,0.7
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Porites massive,5,8,5,4,,,,,,,,4,22,2.2
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,1,AHB,,Porites murrayensis,11,,,,,,,,,,,1,11,1.1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Acanthastrea echinata,16,,,,,,,,,,,1,16,1.6
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Acropora digitifera,11,,,,,,,,,,,1,11,1.1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,baeodactyla,22,5,11,12,15,,,,,,,5,65,6.5
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Acropora gemmifera,10,10,,,,,,,,,,2,20,2
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Acropora humilis,13,,,,,,,,,,,1,13,1.3
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Acropora hyacinthus,8,,,,,,,,,,,1,8,0.8
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Acropora nasuta,7,,,,,,,,,,,1,7,0.7
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Isopora palifera,11,,,,,,,,,,,1,11,1.1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Platygyra daedalea,14,,,,,,,,,,,1,14,1.4
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Pocillopora damicornis,7,,,,,,,,,,,1,7,0.7
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Pocillopora verrucosa,6,,,,,,,,,,,1,6,0.6
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,2,AHB,,Porites murrayensis,10,,,,,,,,,,,1,10,1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,Acropora digitifera,33,20,,,,,,,,,,2,53,5.3
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,baeodactyla,5,20,15,32,8,15,20,,,,,7,115,11.5
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,Acropora hyacinthus,20,7,8,,,,,,,,,3,35,3.5
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,8560,Acropora otteri,14,6,12,,,,,,,,,3,32,3.2
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,Acropora lutkeni,13,,,,,,,,,,,1,13,1.3
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,Acropora valida,13,,,,,,,,,,,1,13,1.3
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,Lobophyllia radians,15,,,,,,,,,,,1,15,1.5
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,Platygyra sinensis,26,,,,,,,,,,,1,26,2.6
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,3,AHB,,Pocillopora verrucosa,15,6,8,,,,,,,,,3,29,2.9
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,baeodactyla,13,15,,,,,,,,,,2,28,2.8
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora gemmifera,26,,,,,,,,,,,1,26,2.6
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora hyacinthus,10,,,,,,,,,,,1,10,1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora intermedia,21,,,,,,,,,,,1,21,2.1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora otteri,17,,,,,,,,,,,1,17,1.7
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora lutkeni,21,22,,,,,,,,,,2,43,4.3
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora nasuta,21,,,,,,,,,,,1,21,2.1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora robusta,14,,,,,,,,,,,1,14,1.4
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Acropora valida,8,,,,,,,,,,,1,8,0.8
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Pocillopora eydouxi,22,18,15,,,,,,,,,3,55,5.5
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Pocillopora verrucosa,21,,,,,,,,,,,1,21,2.1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Porites lichen,10,,,,,,,,,,,1,10,1
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Porites massive,5,,,,,,,,,,,1,5,0.5
15/09/2013,Bramble Reef,Bramble Reef site 1,1843_1,2,4,AHB,,Porites murrayensis,12,,,,,,,,,,,1,12,1.2
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,1,AHB,,Acropora cerealis,6,,,,,,,,,,,1,6,0.6
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,1,AHB,,baeodactyla,22,,,,,,,,,,,1,22,2.2
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,1,AHB,,Acropora hyacinthus,25,16,65,21,8,88,,,,,,6,223,22.3
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,1,AHB,,Acropora polystoma,28,21,,,,,,,,,,2,49,4.9
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,1,AHB,,Pocillopora verrucosa,14,,,,,,,,,,,1,14,1.4
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,2,AHB,,Acropora cerealis,22,,,,,,,,,,,1,22,2.2
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,2,AHB,,Acropora cytherea,42,72,,,,,,,,,,2,114,11.4
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,2,AHB,,Acropora digitifera,20,18,,,,,,,,,,2,38,3.8
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,2,AHB,,Acropora gemmifera,28,,,,,,,,,,,1,28,2.8
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,2,AHB,,Acropora hyacinthus,59,26,36,40,22,18,55,,,,,7,256,25.6
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,Acropora digitifera,22,30,11,25,,,,,,,,4,88,8.8
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,baeodactyla,17,12,,,,,,,,,,2,29,2.9
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,Acropora gemmifera,16,,,,,,,,,,,1,16,1.6
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,Acropora humilis,9,,,,,,,,,,,1,9,0.9
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,Acropora hyacinthus,21,8,42,22,,,,,,,,4,93,9.3
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,Acropora nasuta,20,11,,,,,,,,,,2,31,3.1
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,Acropora secale,42,,,,,,,,,,,1,42,4.2
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,3,AHB,,Acropora spathulata,18,,,,,,,,,,,1,18,1.8
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,,Acropora cytherea,45,125,,,,,,,,,,2,170,17
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,,Acropora digitifera,26,20,8,,,,,,,,,3,54,5.4
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,,baeodactyla,12,17,,,,,,,,,,2,29,2.9
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,,Acropora hyacinthus,72,26,31,7,42,41,30,,,,,7,249,24.9
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,,Acropora nana,11,,,,,,,,,,,1,11,1.1
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,,Acropora valida,12,,,,,,,,,,,1,12,1.2
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,,Isopora palifera,20,,,,,,,,,,,1,20,2
15/09/2013,Otter Reef,Otter Reef site 1,1808_1,2,4,AHB,8490,Montipora venosa,14,,,,,,,,,,,1,14,1.4
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,1,AHB,,Acropora digitifera,17,11,,,,,,,,,,2,28,2.8
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,1,AHB,,Acropora gemmifera,11,10,,,,,,,,,,2,21,2.1
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,2,AHB,,Acropora cerealis,18,,,,,,,,,,,1,18,1.8
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,2,AHB,,Acropora gemmifera,13,,,,,,,,,,,1,13,1.3
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,2,AHB,,Favites magnistellata,12,,,,,,,,,,,1,12,1.2
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,2,AHB,8519,Montipora grisea,22,,,,,,,,,,,1,22,2.2
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,2,AHB,,Platygyra lamellina,7,,,,,,,,,,,1,7,0.7
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,3,AHB,,baeodactyla,13,,,,,,,,,,,1,13,1.3
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,3,AHB,,Echinopora gemmacea,6,,,,,,,,,,,1,6,0.6
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,3,AHB,,Platygyra sinensis,12,,,,,,,,,,,1,12,1.2
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,4,AHB,,Acropora digitifera,30,25,,,,,,,,,,2,55,5.5
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,4,AHB,,Acropora otteri,14,,,,,,,,,,,1,14,1.4
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,4,AHB,,Acropora lutkeni,12,,,,,,,,,,,1,12,1.2
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,4,AHB,,Acropora valida,10,10,12,,,,,,,,,3,32,3.2
15/09/2013,Otter Reef,Otter Reef site 2,1808_2,2,4,AHB,,Platygyra daedalea,11,,,,,,,,,,,1,11,1.1
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Acropora cerealis,18,,,,,,,,,,,1,18,1.8
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Acropora gemmifera,35,,,,,,,,,,,1,35,3.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Acropora grandis,20,,,,,,,,,,,1,20,2
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Acropora humilis,10,,,,,,,,,,,1,10,1
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Acropora sarmentosa,21,,,,,,,,,,,1,21,2.1
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Acropora spathulata,25,,,,,,,,,,,1,25,2.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Pocillopora damicornis,11,,,,,,,,,,,1,11,1.1
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Pocillopora eydouxi,75,,,,,,,,,,,1,75,7.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Porites annae,8,10,,,,,,,,,,2,18,1.8
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,1,AHB,,Seriatopora hystrix,14,,,,,,,,,,,1,14,1.4
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Acropora gemmifera,35,,,,,,,,,,,1,35,3.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Acropora hyacinthus,13,,,,,,,,,,,1,13,1.3
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Acropora spathulata,43,,,,,,,,,,,1,43,4.3
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Favites halicora,8,,,,,,,,,,,1,8,0.8
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Hydnophora rigida,25,,,,,,,,,,,1,25,2.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Porites annae,4,,,,,,,,,,,1,4,0.4
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Seriatopora hystrix,12,,,,,,,,,,,1,12,1.2
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,2,AHB,,Stylophora pistillata,5,,,,,,,,,,,1,5,0.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,3,AHB,,Acropora intermedia,24,,,,,,,,,,,1,24,2.4
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,3,AHB,,Acropora muricata,8,,,,,,,,,,,1,8,0.8
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,3,AHB,,Acropora nasuta,30,,,,,,,,,,,1,30,3
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,3,AHB,,Acropora spathulata,20,5,12,,,,,,,,,3,37,3.7
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,3,AHB,,Galaxea fascicularis,9,,,,,,,,,,,1,9,0.9
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,3,AHB,,Goniastrea retiformis,6,,,,,,,,,,,1,6,0.6
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,3,AHB,,Porites annae,5,,,,,,,,,,,1,5,0.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,4,AHB,,baeodactyla,12,,,,,,,,,,,1,12,1.2
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,4,AHB,,Acropora humilis,15,,,,,,,,,,,1,15,1.5
16/09/2013,Bramble Reef,Bramble Reef site 2,1843_2,2,4,AHB,,Acropora spathulata,42,,,,,,,,,,,1,42,4.2
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Acropora austera,33,16,11,,,,,,,,,3,60,6
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Acropora digitifera,12,7,16,14,10,,,,,,,5,59,5.9
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Acropora muricata,25,,,,,,,,,,,1,25,2.5
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Acropora robusta,14,11,,,,,,,,,,2,25,2.5
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Acropora 77-9870,12,11,12,,,,,,,,,3,35,3.5
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Acropora valida,14,5,5,7,5,,,,,,,5,36,3.6
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Isopora cuneata,15,30,17,,,,,,,,,3,62,6.2
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Montipora foveolata,23,,,,,,,,,,,1,23,2.3
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,1,AHB,,Stylophora pistillata,7,,,,,,,,,,,1,7,0.7
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora austera,8,,,,,,,,,,,1,8,0.8
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora cytherea,15,,,,,,,,,,,1,15,1.5
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora digitifera,9,13,10,11,,,,,,,,4,43,4.3
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora hyacinthus,7,23,12,8,7,10,,,,,,6,67,6.7
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora muricata,16,,,,,,,,,,,1,16,1.6
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora nasuta,15,,,,,,,,,,,1,15,1.5
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora retusa,8,,,,,,,,,,,1,8,0.8
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora robusta,13,,,,,,,,,,,1,13,1.3
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora 77-9870,10,11,14,,,,,,,,,3,35,3.5
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Acropora valida,5,11,19,13,10,8,5,,,,,7,71,7.1
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Favites halicora,6,,,,,,,,,,,1,6,0.6
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Galaxea fascicularis,7,,,,,,,,,,,1,7,0.7
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Isopora cuneata,18,10,26,,,,,,,,,3,54,5.4
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,2,AHB,,Stylophora pistillata,5,8,6,,,,,,,,,3,19,1.9
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,3,AHB,,Acropora cytherea,8,10,5,,,,,,,,,3,23,2.3
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,3,AHB,,Acropora digitifera,8,14,,,,,,,,,,2,22,2.2
16/10/2013,Fitzroy Reef,Fitzroy Reef site 1,2360_1,2,3,AHB,,Acropora gemmifera,10,,,,,,,,,,,1,10,1
