colony_id,transect,map_x,map_y,dim_1,dim_2,species,species_code,colony_notes,observation_id,fieldtrip_id,mother_id,image_tag,active_tag,action,observation_notes,area_id,photographer_name,outliner_name,photo_acceptable,outline_acceptable,outline_filename,area_cm2,marked,area_notes
66,1,24,13,"","","",AD,"",297,F4,0,572,,photographed,,2149,"",mizue,t,t,AD0572_F4_T_C,483.064397288535,f,""
66,1,24,13,"","","",AD,"",298,F5,0,447,,photographed,,261,B,erin,t,t,AD0447_F5_T_B_C,455.233207876785,f,""
66,1,24,13,"","","",AD,"",298,F5,0,447,,photographed,,285,A,erin,t,t,AD0572_F5_T_A_C,453.101111524317,f,""
66,1,24,13,"","","",AD,"",298,F5,0,447,,photographed,,3457,B,paulina,t,t,AD0447_F5_T_B_C,443.955008688901,f,""
66,1,24,13,"","","",AD,"",298,F5,0,447,,photographed,,3469,A,paulina,t,t,AD0572_F5_T_A_C,431.484707312134,f,""
67,1,21,10,"","","",AD,"",299,F4,0,591,,photographed,,286,"",erin,t,t,AD0591_F4_T_C,443.726381672178,f,""
67,1,21,10,"","","",AD,"",299,F4,0,591,,photographed,,2150,"",mizue,t,t,AD0591_F4_T_C,452.580771667321,f,""
67,1,21,10,"","","",AD,"",300,F5,0,591,,photographed,,287,A,erin,t,t,AD0591_F5_T_A2_C,274.072281869046,f,""
67,1,21,10,"","","",AD,"",300,F5,0,591,,photographed,,3470,A,paulina,t,t,AD0591_F5_T_A2_C,266.643729056965,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",301,F1,0,35,,photographed,,,,,,,,,,
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",302,F2,0,35,,photographed,,,,,,,,,,
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",303,F3,0,35,,photographed,,319,"",erin,t,t,AH0035_F3_T1_C,1141.03479402593,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",303,F3,0,35,,photographed,,2166,"",mizue,t,t,AH0035_F3_T1_C_1,1161.97987266379,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",303,F3,0,35,,photographed,,2167,"",mizue,t,t,AH0035_F3_T1_C_2,1159.44070302234,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",303,F3,0,35,,photographed,,2168,"",mizue,t,t,AH0035_F3_T1_C_3,1157.23967960567,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,426,B,erin,f,t,AH0435_F4_T1_B_C,354.260768822755,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,427,A,erin,f,t,AH0435_F4_T2_A_C,271.118018317279,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,428,B,erin,t,t,AH0435_F4_T2_B_C,717.13795479417,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,429,B,erin,t,t,AH0435_F4_T3_B_C,701.673152657703,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,2355,A,mizue,t,t,AH0435_F4_T_A_C_1,716.997183205094,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,2356,A,mizue,t,t,AH0435_F4_T_A_C_2,716.648034196063,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,2357,A,mizue,t,t,AH0435_F4_T_A_C_3,716.955235097937,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,2358,B,mizue,t,t,AH0435_F4_T2_B_C_1,739.520718232043,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,2359,B,mizue,t,t,AH0435_F4_T2_B_C_2,738.236187845302,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",304,F4,,435,,photographed,only part of the colony appears in some of the photos (removed as unacceptable) - colony broken off,2360,B,mizue,t,t,AH0435_F4_T2_B_C_3,738.7817679558,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",305,F5,0,974,,photographed,,430,B,erin,t,t,AH0435_F5_T_B_C,320.233197391352,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",305,F5,0,974,,photographed,,473,D,erin,t,t,AH0974_F5_T_D_C,283.737460971235,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",305,F5,0,974,,photographed,,3512,B,paulina,t,t,AH0435_F5_T_B_C,333.717145990307,f,""
68,3,41,9,52,26,Acropora hyacinthus,AH," | this colony has broken, and half is fallen beside it. Photos AH435A AND AH435B show each half of the colony | MD_CHECK: the half that broke off on F4 is now dead*****",305,F5,0,974,,photographed,,3532,D,paulina,t,t,AH0974_F5_T_D_C,271.000321646832,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",306,F1,0,37,,photographed,,,,,,,,,,
69,6,43,6,60,40,Acropora hyacinthus,AH,"",307,F2,0,37,,photographed,,,,,,,,,,
69,6,43,6,60,40,Acropora hyacinthus,AH,"",308,F3,0,37,,photographed,,320,"",erin,t,t,AH0037_F3_T1_C,3182.58974010996,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",308,F3,0,37,,photographed,,2169,"",mizue,t,t,AH0037_F3_T1_C_1,3320.16103842014,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",308,F3,0,37,,photographed,,2170,"",mizue,t,t,AH0037_F3_T1_C_2,3280.89215753662,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",308,F3,0,37,,photographed,,2171,"",mizue,t,t,AH0037_F3_T1_C_3,3290.36016221048,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",309,F4,0,368,,photographed,,393,A,erin,t,t,AH0368_F4_T_A_C,3735.06363214126,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",309,F4,0,368,,photographed,,2307,A,mizue,t,t,AH0368_F4_T_A_C_1,3883.98768875641,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",309,F4,0,368,,photographed,,2308,A,mizue,t,t,AH0368_F4_T_A_C_2,3876.19075100025,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",309,F4,0,368,,photographed,,2309,A,mizue,t,t,AH0368_F4_T_A_C_3,3876.79093567246,f,""
69,6,43,6,60,40,Acropora hyacinthus,AH,"",310,F5,0,368,,gone,,,,,,,,,,
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,311,F1,0,38,,photographed,,,,,,,,,,
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,312,F2,0,38,,photographed,,,,,,,,,,
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,313,F3,0,38,,photographed,,321,"",erin,t,t,AH0038_F3_T1_C,2304.77017581021,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,313,F3,0,38,,photographed,,2172,"",mizue,t,t,AH0038_F3_T1_C_1,2304.31164268986,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,313,F3,0,38,,photographed,,2173,"",mizue,t,t,AH0038_F3_T1_C_2,2296.84677149548,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,313,F3,0,38,,photographed,,2174,"",mizue,t,t,AH0038_F3_T1_C_3,2362.75536480687,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,314,F4,0,496,,photographed,,446,C,erin,t,t,AH0496_F4_T_C_C,1596.41875505255,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,314,F4,0,496,,photographed,,2385,C,mizue,t,t,AH0496_F4_T_C_C_1,1626.26495129269,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,314,F4,0,496,,photographed,,2386,C,mizue,t,t,AH0496_F4_T_C_C_2,1610.20150620802,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,314,F4,0,496,,photographed,,2387,C,mizue,t,t,AH0496_F4_T_C_C_3,1630.08656224237,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,315,F5,0,818,,photographed,,447,B,erin,t,t,AH0496_F5_T1_B_C,2629.34718146012,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,315,F5,0,818,,photographed,,457,D,erin,t,t,AH0818_F5_T_D_C,2906.67429131606,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,315,F5,0,818,,photographed,,3516,B,paulina,t,t,AH0496_F5_T1_B_C,2570.56874572844,f,""
70,4,10,8,45,38,Acropora hyacinthus,AH, | 847,315,F5,0,818,,photographed,,3523,D,paulina,t,t,AH0818_F5_T_D_C,2664.2638609059,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",316,F1,0,39,,photographed,,,,,,,,,,
71,1,13,5,33,20,Acropora hyacinthus,AH,"",317,F2,0,39,,photographed,,,,,,,,,,
71,1,13,5,33,20,Acropora hyacinthus,AH,"",318,F3,0,39,,photographed,,322,"",erin,t,t,AH0039_F3_T3_C,993.480568354512,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",318,F3,0,39,,photographed,,2175,"",mizue,t,t,AH0039_F3_T3_C_1,1002.11065035637,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",318,F3,0,39,,photographed,,2176,"",mizue,t,t,AH0039_F3_T3_C_2,1002.07243767736,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",318,F3,0,39,,photographed,,2177,"",mizue,t,t,AH0039_F3_T3_C_3,1005.34656967067,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,323,B,erin,t,t,AH0039_F4_T_B_C,1462.27801871718,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,324,C,erin,t,t,AH0039_F4_T_C_C,1546.80253171206,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,325,D,erin,t,t,AH0039_F4_T1_D_C,1667.70830665198,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,326,D,erin,t,t,AH0039_F4_T3_D_C,1652.48470725314,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2178,B,mizue,t,t,AH0039_F4_T_B_C_1,1574.78326884459,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2179,B,mizue,t,t,AH0039_F4_T_B_C_2,1559.92739593417,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2180,B,mizue,t,t,AH0039_F4_T_B_C_3,1566.18157122415,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2181,C,mizue,t,t,AH0039_F4_T_C_C_1,1548.46077457795,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2182,C,mizue,t,t,AH0039_F4_T_C_C_2,1562.14512697955,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2183,C,mizue,t,t,AH0039_F4_T_C_C_3,1557.72487325563,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2184,D,mizue,t,t,AH0039_F4_T1_D_C_1,1682.15747467514,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2185,D,mizue,t,t,AH0039_F4_T1_D_C_2,1676.49391179782,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",319,F4,0,39,,photographed,,2186,D,mizue,t,t,AH0039_F4_T1_D_C_3,1693.75468334151,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",320,F5,0,39,,photographed,,327,A,erin,t,t,AH0039_F5_T_A_C,1374.84772015315,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",320,F5,0,39,,photographed,,328,B,erin,t,t,AH0039_F5_T1_B_C,1399.24621476822,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",320,F5,0,39,,photographed,,3490,A,paulina,t,t,AH0039_F5_T_A_C,1353.14395557454,f,""
71,1,13,5,33,20,Acropora hyacinthus,AH,"",320,F5,0,39,,photographed,,3491,B,paulina,t,t,AH0039_F5_T1_B_C,1291.21619874319,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",321,F1,0,40,,photographed,,,,,,,,,,
72,4,3,4,46,42,Acropora hyacinthus,AH,"",322,F2,0,40,,photographed,,,,,,,,,,
72,4,3,4,46,42,Acropora hyacinthus,AH,"",323,F3,0,40,,photographed,,329,"",erin,t,t,AH0040_F3_T1_C,3276.32220216607,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",323,F3,0,40,,photographed,,2187,"",mizue,t,t,AH0040_F3_T1_C_1,3395.40608195807,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",323,F3,0,40,,photographed,,2188,"",mizue,t,t,AH0040_F3_T1_C_2,3392.86575190059,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",323,F3,0,40,,photographed,,2189,"",mizue,t,t,AH0040_F3_T1_C_3,3391.56313740031,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,420,A,erin,t,t,AH0431_F4_T_A_C,4124.99960441148,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,421,B,erin,t,t,AH0431_F4_T_B_C,4561.66882276848,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,422,D,erin,t,t,AH0431_F4_T1_D_C,4763.76445086711,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,423,D,erin,t,t,AH0431_F4_T2_D_C,4714.62239935153,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2346,A,mizue,t,t,AH0431_F4_T_A_C_1,4216.51687380419,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2347,A,mizue,t,t,AH0431_F4_T_A_C_2,4178.2569860917,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2348,A,mizue,t,t,AH0431_F4_T_A_C_3,4213.19034680128,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2349,B,mizue,t,t,AH0431_F4_T_B_C_1,4610.73768896391,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2350,B,mizue,t,t,AH0431_F4_T_B_C_2,4653.08314503721,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2351,B,mizue,t,t,AH0431_F4_T_B_C_3,4605.76461428669,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2352,D,mizue,t,t,AH0431_F4_T1_D_C_1,4602.73491539853,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2353,D,mizue,t,t,AH0431_F4_T1_D_C_2,4602.76418005746,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",324,F4,0,431,,photographed,,2354,D,mizue,t,t,AH0431_F4_T1_D_C_3,4601.29030541662,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",325,F5,0,431,,photographed,,424,B,erin,t,t,AH0431_F5_T_B_C,4892.8955462752,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",325,F5,0,431,,photographed,,425,D,erin,t,t,AH0431_F5_T_D_C,4801.194906954,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",325,F5,0,431,,photographed,,3510,B,paulina,t,t,AH0431_F5_T_B_C,4781.39399099867,f,""
72,4,3,4,46,42,Acropora hyacinthus,AH,"",325,F5,0,431,,photographed,,3511,D,paulina,t,t,AH0431_F5_T_D_C,4640.22414767374,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,326,F1,0,44,,photographed,,,,,,,,,,
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,327,F2,0,44,,photographed,,,,,,,,,,
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,328,F3,0,44,,photographed,,330,"",erin,t,t,AH0044_F3_T1_C,1886.83069427528,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,328,F3,0,44,,photographed,,2190,"",mizue,t,t,AH0044_F3_T1_C_1,1918.02193459144,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,328,F3,0,44,,photographed,,2191,"",mizue,t,t,AH0044_F3_T1_C_2,1895.52253349574,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,328,F3,0,44,,photographed,,2192,"",mizue,t,t,AH0044_F3_T1_C_3,1944.24127047742,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,329,F4,0,44,,photographed,,331,B,erin,t,t,AH0044_F4_T_B_C,1576.16223334214,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,329,F4,0,44,,photographed,,2193,B,mizue,t,t,AH0044_F4_T_B_C_1,1602.45510126096,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,329,F4,0,44,,photographed,,2194,B,mizue,t,t,AH0044_F4_T_B_C_2,1620.48158035239,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,329,F4,0,44,,photographed,,2195,B,mizue,t,t,AH0044_F4_T_B_C_3,1610.4859990812,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,330,F5,0,959,,photographed,,471,D,erin,t,t,AH0959_F5_T_D_C,2659.8290135815,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,330,F5,0,959,,photographed,,472,B,erin,t,t,AH0959_F5_T2_B_C,2504.68483982701,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,330,F5,0,959,,photographed,,3530,D,paulina,t,t,AH0959_F5_T_D_C,2576.84961695877,f,""
73,4,38,2,50,30,Acropora hyacinthus,AH, | table broken probably due to tag cleaning in F4,330,F5,0,959,,photographed,,3531,B,paulina,t,t,AH0959_F5_T2_B_C,2449.69885259028,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",331,F1,0,45,,photographed,,,,,,,,,,
74,3,49,7,18,10,Acropora hyacinthus,AH,"",332,F2,0,45,,photographed,,,,,,,,,,
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",333,A,erin,t,t,AH0045_F4_T_A_C,300.871140474732,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",334,B,erin,t,t,AH0045_F4_T1_B_C,264.713540146412,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",335,D,erin,t,t,AH0045_F4_T1_D_C,246.324071626341,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",336,B,erin,t,t,AH0045_F4_T2_B_C,464.05735322612,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",337,D,erin,t,t,AH0045_F4_T2_D_C,250.988302269877,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2196,A,mizue,t,t,AH0045_F4_T_A_C_1,302.325951465322,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2197,A,mizue,t,t,AH0045_F4_T_A_C_2,301.420828206543,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2198,A,mizue,t,t,AH0045_F4_T_A_C_3,301.505370640498,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2199,B,mizue,t,t,AH0045_F4_T1_B_C_1,266.803105648339,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2200,B,mizue,t,t,AH0045_F4_T1_B_C_2,266.999278037672,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2201,B,mizue,t,t,AH0045_F4_T1_B_C_3,265.028780254294,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2202,D,mizue,t,t,AH0045_F4_T1_D_C_1,253.045090698053,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2203,D,mizue,t,t,AH0045_F4_T1_D_C_2,254.692730708528,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",334,F4,,45,941,photographed,"",2204,D,mizue,t,t,AH0045_F4_T1_D_C_3,253.997721047752,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",335,F5,,941,,photographed,"",469,D,erin,t,t,AH0941_F5_T_D_C,308.570506846369,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",335,F5,,941,,photographed,"",470,B,erin,t,t,AH0941_F5_T1_B_C,314.781466975252,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",335,F5,,941,,photographed,"",3528,D,paulina,t,t,AH0941_F5_T_D_C,303.003675827061,f,""
74,3,49,7,18,10,Acropora hyacinthus,AH,"",335,F5,,941,,photographed,"",3529,B,paulina,t,t,AH0941_F5_T1_B_C,311.834863978055,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",336,F1,0,46,,photographed,,,,,,,,,,
75,1,43,10,30,18,Acropora hyacinthus,AH,"",337,F2,0,46,,photographed,,,,,,,,,,
75,1,43,10,30,18,Acropora hyacinthus,AH,"",338,F3,0,46,,photographed,,338,"",erin,t,t,AH0046_F3_T1_C,531.297607161689,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",338,F3,0,46,,photographed,,339,"",erin,t,t,AH0046_F3_T2_C,527.847446792509,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",338,F3,0,46,,photographed,,2205,"",mizue,t,t,AH0046_F3_T2_C_1,525.087075651325,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",338,F3,0,46,,photographed,,2206,"",mizue,t,t,AH0046_F3_T2_C_2,528.716831942279,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",338,F3,0,46,,photographed,,2207,"",mizue,t,t,AH0046_F3_T2_C_3,524.789127526752,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,340,A,erin,t,t,AH0046_F4_T_A_C,558.983140147523,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,341,B,erin,t,t,AH0046_F4_T_B_C,652.029350042416,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,342,B,erin,t,t,AH0046_F4_T1_B_C,654.703894982808,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,2208,A,mizue,t,t,AH0046_F4_T_A_C_1,573.292291397742,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,2209,A,mizue,t,t,AH0046_F4_T_A_C_2,570.141329891106,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,2210,A,mizue,t,t,AH0046_F4_T_A_C_3,570.796014960447,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,2211,B,mizue,t,t,AH0046_F4_T1_B_C_1,663.729489756127,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,2212,B,mizue,t,t,AH0046_F4_T1_B_C_2,661.480704383666,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",339,F4,0,46,,photographed,,2213,B,mizue,t,t,AH0046_F4_T1_B_C_3,663.374028856826,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",340,F5,0,46,,photographed,,343,A,erin,t,t,AH0046_F5_T_A2_C,792.416303639421,f,""
75,1,43,10,30,18,Acropora hyacinthus,AH,"",340,F5,0,46,,photographed,,3492,A,paulina,t,t,AH0046_F5_T_A2_C,781.893774236492,f,""
76,1,55,8,60,40,Acropora hyacinthus,AH," | colony broke in two in F5. Attached fragment is 932, and broken off fragment is 939",341,F1,0,49,,photographed,,,,,,,,,,
76,1,55,8,60,40,Acropora hyacinthus,AH," | colony broke in two in F5. Attached fragment is 932, and broken off fragment is 939",342,F2,0,49,,photographed,,,,,,,,,,
