colony_id,spp,species,year,area_cm2,surv
1,AC,Acropora cytherea,2009,843.522517,1
1,AC,Acropora cytherea,2010,2086.638917,1
1,AC,Acropora cytherea,2011,3688.759325,1
1,AC,Acropora cytherea,2012,1187.283798,1
1,AC,Acropora cytherea,2013,586.7237686,0
2,AC,Acropora cytherea,2009,1096.088705,1
2,AC,Acropora cytherea,2010,1687.658831,0
3,AC,Acropora cytherea,2009,453.8695853,0
4,AC,Acropora cytherea,2009,3112.108209,1
4,AC,Acropora cytherea,2010,3623.332542,0
5,AC,Acropora cytherea,2009,2349.483903,0
6,AC,Acropora cytherea,2009,819.8760464,1
6,AC,Acropora cytherea,2010,688.2196901,1
6,AC,Acropora cytherea,2011,832.7322625,1
6,AC,Acropora cytherea,2012,300.4530926,0
7,AC,Acropora cytherea,2009,211.2327066,1
7,AC,Acropora cytherea,2010,672.3225095,1
7,AC,Acropora cytherea,2011,848.3635246,1
7,AC,Acropora cytherea,2012,990.2561465,1
7,AC,Acropora cytherea,2013,2180.096902,1
7,AC,Acropora cytherea,2014,2149.088961,0
8,AC,Acropora cytherea,2009,1839.3629,1
8,AC,Acropora cytherea,2010,2915.951305,1
8,AC,Acropora cytherea,2011,2294.068524,1
8,AC,Acropora cytherea,2012,904.2011058,1
8,AC,Acropora cytherea,2013,337.5471445,0
9,AC,Acropora cytherea,2009,6771.503045,1
9,AC,Acropora cytherea,2010,8771.827338,1
9,AC,Acropora cytherea,2011,11113.99526,1
9,AC,Acropora cytherea,2012,6727.697032,1
9,AC,Acropora cytherea,2013,3328.205801,0
10,AC,Acropora cytherea,2009,2395.277959,1
10,AC,Acropora cytherea,2010,2858.869385,1
10,AC,Acropora cytherea,2011,3426.846326,1
10,AC,Acropora cytherea,2012,881.8511098,0
11,AC,Acropora cytherea,2009,708.3007857,1
11,AC,Acropora cytherea,2010,668.019353,1
11,AC,Acropora cytherea,2011,1153.55754,1
11,AC,Acropora cytherea,2012,1349.223969,0
12,AC,Acropora cytherea,2009,1177.106705,1
12,AC,Acropora cytherea,2010,1617.418698,1
12,AC,Acropora cytherea,2011,1730.029956,1
12,AC,Acropora cytherea,2012,707.6813489,1
12,AC,Acropora cytherea,2013,177.9558289,0
13,AC,Acropora cytherea,2009,3062.340364,0
14,AC,Acropora cytherea,2009,356.914438,0
15,AC,Acropora cytherea,2009,1226.071097,1
15,AC,Acropora cytherea,2010,1884.410771,1
15,AC,Acropora cytherea,2011,2622.975952,1
15,AC,Acropora cytherea,2012,1769.136531,1
15,AC,Acropora cytherea,2013,386.4197495,1
15,AC,Acropora cytherea,2014,36.98708149,0
16,AC,Acropora cytherea,2009,3607.151919,1
16,AC,Acropora cytherea,2010,3069.102653,1
16,AC,Acropora cytherea,2011,3274.625767,0
17,AC,Acropora cytherea,2009,1506.500731,1
17,AC,Acropora cytherea,2010,2326.889901,1
17,AC,Acropora cytherea,2011,3441.180243,0
18,AC,Acropora cytherea,2009,429.8334105,0
19,AC,Acropora cytherea,2009,104.7042521,1
19,AC,Acropora cytherea,2010,148.4283493,1
19,AC,Acropora cytherea,2011,218.10393,0
20,AC,Acropora cytherea,2009,176.1765549,1
20,AC,Acropora cytherea,2010,365.3786594,0
21,AC,Acropora cytherea,2009,1898.276385,1
21,AC,Acropora cytherea,2010,2827.415897,1
21,AC,Acropora cytherea,2011,4298.510452,1
21,AC,Acropora cytherea,2012,2689.503336,1
21,AC,Acropora cytherea,2013,1229.83925,1
21,AC,Acropora cytherea,2014,413.44011,0
22,AC,Acropora cytherea,2009,616.4691231,1
22,AC,Acropora cytherea,2010,1164.994635,1
22,AC,Acropora cytherea,2011,1570.396124,1
22,AC,Acropora cytherea,2012,920.9865186,0
24,AC,Acropora cytherea,2009,2395.377,1
24,AC,Acropora cytherea,2010,2238.260243,1
24,AC,Acropora cytherea,2011,1951.361293,1
24,AC,Acropora cytherea,2012,2087.520511,0
25,AC,Acropora cytherea,2009,229.3895103,1
25,AC,Acropora cytherea,2010,271.31019,0
26,AC,Acropora cytherea,2009,4867.363207,1
26,AC,Acropora cytherea,2010,6890.114334,1
26,AC,Acropora cytherea,2011,6905.78969,0
29,AC,Acropora cytherea,2009,15256.05317,1
29,AC,Acropora cytherea,2010,17529.79034,1
29,AC,Acropora cytherea,2011,7639.0202,1
29,AC,Acropora cytherea,2012,10670.97948,1
29,AC,Acropora cytherea,2013,10652.7759,1
29,AC,Acropora cytherea,2014,9098.031338,0
30,AC,Acropora cytherea,2009,3846.4272,1
30,AC,Acropora cytherea,2010,720.3981064,1
30,AC,Acropora cytherea,2011,830.6417405,1
30,AC,Acropora cytherea,2012,951.0507836,1
30,AC,Acropora cytherea,2013,426.2811636,1
30,AC,Acropora cytherea,2014,73.55175707,0
31,AC,Acropora cytherea,2010,87.08317949,0
32,AC,Acropora cytherea,2010,107.9107692,1
32,AC,Acropora cytherea,2011,144.805291,0
33,AC,Acropora cytherea,2010,362.5262657,1
33,AC,Acropora cytherea,2011,545.5258988,1
33,AC,Acropora cytherea,2012,491.1506023,0
34,AC,Acropora cytherea,2010,2161.894662,1
34,AC,Acropora cytherea,2011,2581.530659,1
34,AC,Acropora cytherea,2012,2808.387137,1
34,AC,Acropora cytherea,2013,2711.143674,1
34,AC,Acropora cytherea,2014,2453.674334,0
35,AD,Acropora cf. digitifera,2009,748.9408496,1
35,AD,Acropora cf. digitifera,2010,421.8960281,1
35,AD,Acropora cf. digitifera,2011,397.6213156,1
35,AD,Acropora cf. digitifera,2012,371.7141337,1
35,AD,Acropora cf. digitifera,2013,303.3170761,1
35,AD,Acropora cf. digitifera,2014,197.9151073,0
36,AD,Acropora cf. digitifera,2009,577.627706,1
36,AD,Acropora cf. digitifera,2010,509.6611453,1
36,AD,Acropora cf. digitifera,2011,597.1709329,1
36,AD,Acropora cf. digitifera,2012,660.8493603,1
36,AD,Acropora cf. digitifera,2013,682.6378336,1
36,AD,Acropora cf. digitifera,2014,839.3794386,0
37,AD,Acropora cf. digitifera,2009,644.9433713,1
37,AD,Acropora cf. digitifera,2010,540.5689293,1
37,AD,Acropora cf. digitifera,2011,656.9084932,1
37,AD,Acropora cf. digitifera,2012,740.2628566,1
37,AD,Acropora cf. digitifera,2013,809.9567405,1
37,AD,Acropora cf. digitifera,2014,774.2074557,0
38,AD,Acropora cf. digitifera,2009,25.72824683,0
39,AD,Acropora cf. digitifera,2009,565.6103058,1
39,AD,Acropora cf. digitifera,2010,475.2161893,1
39,AD,Acropora cf. digitifera,2011,409.438142,0
40,AD,Acropora cf. digitifera,2009,791.1852738,1
40,AD,Acropora cf. digitifera,2010,863.4666126,1
40,AD,Acropora cf. digitifera,2011,900.1371294,1
40,AD,Acropora cf. digitifera,2012,770.4293072,1
40,AD,Acropora cf. digitifera,2013,296.537654,1
40,AD,Acropora cf. digitifera,2014,65.66340229,0
41,AD,Acropora cf. digitifera,2009,294.2141466,1
41,AD,Acropora cf. digitifera,2010,234.0800788,0
43,AD,Acropora cf. digitifera,2009,346.1340679,1
43,AD,Acropora cf. digitifera,2010,361.1798907,1
43,AD,Acropora cf. digitifera,2011,377.1710674,1
43,AD,Acropora cf. digitifera,2012,280.6559285,1
43,AD,Acropora cf. digitifera,2013,145.3008482,1
43,AD,Acropora cf. digitifera,2014,100.0940366,0
44,AD,Acropora cf. digitifera,2009,673.7545336,1
44,AD,Acropora cf. digitifera,2010,590.8763077,1
44,AD,Acropora cf. digitifera,2011,433.774869,1
44,AD,Acropora cf. digitifera,2012,437.4735222,1
44,AD,Acropora cf. digitifera,2013,318.0951138,1
44,AD,Acropora cf. digitifera,2014,74.40878872,0
45,AD,Acropora cf. digitifera,2009,89.94608401,1
45,AD,Acropora cf. digitifera,2010,121.1605963,1
45,AD,Acropora cf. digitifera,2011,145.7821132,1
45,AD,Acropora cf. digitifera,2012,169.0114417,1
45,AD,Acropora cf. digitifera,2013,149.2005675,0
46,AD,Acropora cf. digitifera,2009,53.7837311,0
47,AD,Acropora cf. digitifera,2009,434.0351853,1
47,AD,Acropora cf. digitifera,2010,93.54182675,0
48,AD,Acropora cf. digitifera,2009,1288.713861,1
48,AD,Acropora cf. digitifera,2010,1449.663654,1
48,AD,Acropora cf. digitifera,2011,1325.270517,1
48,AD,Acropora cf. digitifera,2012,1178.025112,0
49,AD,Acropora cf. digitifera,2009,298.7459061,1
49,AD,Acropora cf. digitifera,2010,233.6285167,1
49,AD,Acropora cf. digitifera,2011,142.233363,1
49,AD,Acropora cf. digitifera,2012,140.5069909,1
49,AD,Acropora cf. digitifera,2013,147.0421776,1
49,AD,Acropora cf. digitifera,2014,143.4320527,0
51,AD,Acropora cf. digitifera,2009,391.4327014,1
51,AD,Acropora cf. digitifera,2010,438.9706725,1
51,AD,Acropora cf. digitifera,2011,498.0333809,1
51,AD,Acropora cf. digitifera,2012,469.7799807,1
51,AD,Acropora cf. digitifera,2013,387.3817404,1
51,AD,Acropora cf. digitifera,2014,351.0834601,0
52,AD,Acropora cf. digitifera,2009,419.6549482,1
52,AD,Acropora cf. digitifera,2010,462.5534857,1
52,AD,Acropora cf. digitifera,2011,504.7606085,1
52,AD,Acropora cf. digitifera,2012,511.759245,1
52,AD,Acropora cf. digitifera,2013,515.7471138,1
52,AD,Acropora cf. digitifera,2014,482.485129,0
53,AD,Acropora cf. digitifera,2009,101.1953338,1
53,AD,Acropora cf. digitifera,2010,145.0926181,1
53,AD,Acropora cf. digitifera,2011,191.0771993,1
53,AD,Acropora cf. digitifera,2012,243.9323345,1
53,AD,Acropora cf. digitifera,2013,218.0167586,1
53,AD,Acropora cf. digitifera,2014,188.5295698,0
54,AD,Acropora cf. digitifera,2009,212.6819672,1
54,AD,Acropora cf. digitifera,2010,422.3998377,1
54,AD,Acropora cf. digitifera,2011,463.6308144,1
54,AD,Acropora cf. digitifera,2012,563.6723741,1
54,AD,Acropora cf. digitifera,2013,595.6278521,1
54,AD,Acropora cf. digitifera,2014,694.1789512,0
55,AD,Acropora cf. digitifera,2009,322.6135439,1
55,AD,Acropora cf. digitifera,2010,510.0132072,1
55,AD,Acropora cf. digitifera,2011,668.9673003,1
55,AD,Acropora cf. digitifera,2012,870.8213067,1
55,AD,Acropora cf. digitifera,2013,987.5759284,1
55,AD,Acropora cf. digitifera,2014,1131.485664,0
56,AD,Acropora cf. digitifera,2009,107.3670667,1
56,AD,Acropora cf. digitifera,2010,121.790989,1
56,AD,Acropora cf. digitifera,2011,158.620297,1
56,AD,Acropora cf. digitifera,2012,125.3157679,1
56,AD,Acropora cf. digitifera,2013,160.4091199,1
56,AD,Acropora cf. digitifera,2014,220.6595536,0
57,AD,Acropora cf. digitifera,2009,519.0331728,1
57,AD,Acropora cf. digitifera,2010,456.2388798,1
57,AD,Acropora cf. digitifera,2011,538.7358215,1
57,AD,Acropora cf. digitifera,2012,546.2685014,1
57,AD,Acropora cf. digitifera,2013,535.0552985,1
57,AD,Acropora cf. digitifera,2014,612.1410856,0
58,AD,Acropora cf. digitifera,2009,448.4630337,1
58,AD,Acropora cf. digitifera,2010,552.6733764,0
59,AD,Acropora cf. digitifera,2009,694.6239242,1
59,AD,Acropora cf. digitifera,2010,775.214492,1
59,AD,Acropora cf. digitifera,2011,758.755565,1
59,AD,Acropora cf. digitifera,2012,765.1455838,1
59,AD,Acropora cf. digitifera,2013,794.3925498,1
59,AD,Acropora cf. digitifera,2014,868.0438552,0
60,AD,Acropora cf. digitifera,2009,1251.734628,1
60,AD,Acropora cf. digitifera,2010,1360.011543,1
60,AD,Acropora cf. digitifera,2011,1103.650127,1
60,AD,Acropora cf. digitifera,2012,1261.12657,1
60,AD,Acropora cf. digitifera,2013,1135.68162,1
60,AD,Acropora cf. digitifera,2014,1022.064249,0
61,AD,Acropora cf. digitifera,2009,447.0898818,1
61,AD,Acropora cf. digitifera,2010,405.3832618,1
61,AD,Acropora cf. digitifera,2011,365.3204319,1
61,AD,Acropora cf. digitifera,2012,271.580747,1
61,AD,Acropora cf. digitifera,2013,171.1247633,1
61,AD,Acropora cf. digitifera,2014,106.9854659,0
62,AD,Acropora cf. digitifera,2009,515.4397366,1
62,AD,Acropora cf. digitifera,2010,226.2618217,1
62,AD,Acropora cf. digitifera,2011,260.5605747,0
63,AD,Acropora cf. digitifera,2009,313.9874356,1
63,AD,Acropora cf. digitifera,2010,302.5509783,1
63,AD,Acropora cf. digitifera,2011,333.9341385,1
63,AD,Acropora cf. digitifera,2012,353.416675,1
63,AD,Acropora cf. digitifera,2013,360.1555748,1
63,AD,Acropora cf. digitifera,2014,379.6319949,0
64,AD,Acropora cf. digitifera,2009,1686.959131,1
64,AD,Acropora cf. digitifera,2010,1640.806266,1
64,AD,Acropora cf. digitifera,2011,1722.435009,0
65,AD,Acropora cf. digitifera,2010,19.64595138,1
65,AD,Acropora cf. digitifera,2011,18.21937617,1
65,AD,Acropora cf. digitifera,2012,35.16009337,1
65,AD,Acropora cf. digitifera,2013,56.09434687,1
65,AD,Acropora cf. digitifera,2014,82.01845984,0
66,AD,Acropora cf. digitifera,2010,481.8272684,1
66,AD,Acropora cf. digitifera,2011,448.474185,1
66,AD,Acropora cf. digitifera,2012,509.9869003,1
66,AD,Acropora cf. digitifera,2013,437.4467641,1
66,AD,Acropora cf. digitifera,2014,450.9972343,0
67,AD,Acropora cf. digitifera,2010,453.1897055,1
67,AD,Acropora cf. digitifera,2011,274.0681616,0
68,AH,Acropora hyacinthus,2009,1163.480022,1
68,AH,Acropora hyacinthus,2010,727.1530981,1
68,AH,Acropora hyacinthus,2011,306.3761069,1
68,AH,Acropora hyacinthus,2012,51.52173763,0
69,AH,Acropora hyacinthus,2009,3268.459034,1
69,AH,Acropora hyacinthus,2010,3841.918063,0
70,AH,Acropora hyacinthus,2009,2322.538171,1
70,AH,Acropora hyacinthus,2010,1619.592293,1
70,AH,Acropora hyacinthus,2011,2699.736471,1
70,AH,Acropora hyacinthus,2012,2562.169147,1
70,AH,Acropora hyacinthus,2013,2466.227932,1
70,AH,Acropora hyacinthus,2014,1147.653831,0
71,AH,Acropora hyacinthus,2009,1000.756792,1
71,AH,Acropora hyacinthus,2010,1601.30001,1
71,AH,Acropora hyacinthus,2011,1357.049973,0
72,AH,Acropora hyacinthus,2009,3368.789994,1
72,AH,Acropora hyacinthus,2010,4495.647334,1
72,AH,Acropora hyacinthus,2011,4788.88065,1
72,AH,Acropora hyacinthus,2012,833.8711609,0
73,AH,Acropora hyacinthus,2009,1923.365857,1
73,AH,Acropora hyacinthus,2010,1601.655211,1
73,AH,Acropora hyacinthus,2011,2557.590121,1
73,AH,Acropora hyacinthus,2012,1851.010034,1
73,AH,Acropora hyacinthus,2013,1667.446113,1
73,AH,Acropora hyacinthus,2014,1707.629175,0
74,AH,Acropora hyacinthus,2010,272.6453817,1
74,AH,Acropora hyacinthus,2011,312.466132,0
75,AH,Acropora hyacinthus,2009,529.1556938,1
75,AH,Acropora hyacinthus,2010,620.2785856,1
75,AH,Acropora hyacinthus,2011,791.5892914,1
75,AH,Acropora hyacinthus,2012,42.88364726,0
76,AH,Acropora hyacinthus,2009,2323.520017,1
76,AH,Acropora hyacinthus,2010,3092.171014,1
76,AH,Acropora hyacinthus,2011,665.3939261,1
76,AH,Acropora hyacinthus,2012,769.9596626,1
76,AH,Acropora hyacinthus,2013,182.5208307,1
76,AH,Acropora hyacinthus,2014,236.0207811,0
77,AH,Acropora hyacinthus,2009,323.6408298,1
77,AH,Acropora hyacinthus,2010,577.4885501,1
77,AH,Acropora hyacinthus,2011,982.2853391,1
77,AH,Acropora hyacinthus,2012,217.8596545,1
77,AH,Acropora hyacinthus,2013,170.7264297,1
77,AH,Acropora hyacinthus,2014,100.8592836,0
78,AH,Acropora hyacinthus,2009,1236.705653,1
78,AH,Acropora hyacinthus,2010,2044.491896,1
78,AH,Acropora hyacinthus,2011,3192.846208,1
78,AH,Acropora hyacinthus,2012,362.8935,0
79,AH,Acropora hyacinthus,2009,189.9391627,1
79,AH,Acropora hyacinthus,2010,65.47720147,1
79,AH,Acropora hyacinthus,2011,157.496741,1
79,AH,Acropora hyacinthus,2012,231.6163952,0
80,AH,Acropora hyacinthus,2009,6252.678566,1
80,AH,Acropora hyacinthus,2010,8678.294348,1
80,AH,Acropora hyacinthus,2011,10068.75781,0
81,AH,Acropora hyacinthus,2009,10129.70042,1
81,AH,Acropora hyacinthus,2010,9037.687864,0
82,AH,Acropora hyacinthus,2009,452.2214381,1
82,AH,Acropora hyacinthus,2010,304.8184755,1
82,AH,Acropora hyacinthus,2011,61.69121884,0
83,AH,Acropora hyacinthus,2009,1844.574151,1
83,AH,Acropora hyacinthus,2010,2309.352143,1
83,AH,Acropora hyacinthus,2011,2487.702044,0
84,AH,Acropora hyacinthus,2009,935.5121724,1
84,AH,Acropora hyacinthus,2010,424.5061141,1
84,AH,Acropora hyacinthus,2011,486.3670333,1
84,AH,Acropora hyacinthus,2012,262.7406407,0
85,AH,Acropora hyacinthus,2009,1858.551145,0
86,AH,Acropora hyacinthus,2009,2798.510794,1
86,AH,Acropora hyacinthus,2010,3213.617898,1
86,AH,Acropora hyacinthus,2011,3377.960221,1
86,AH,Acropora hyacinthus,2012,4059.316579,1
86,AH,Acropora hyacinthus,2013,3051.604888,0
87,AH,Acropora hyacinthus,2009,437.5465479,0
88,AH,Acropora hyacinthus,2009,1329.295941,1
88,AH,Acropora hyacinthus,2010,1335.013333,0
89,AH,Acropora hyacinthus,2009,355.2408308,0
90,AH,Acropora hyacinthus,2009,2630.112655,1
90,AH,Acropora hyacinthus,2010,3288.209933,1
90,AH,Acropora hyacinthus,2011,4056.409187,1
90,AH,Acropora hyacinthus,2012,578.8256987,0
91,AH,Acropora hyacinthus,2009,871.74374,1
91,AH,Acropora hyacinthus,2010,1664.897317,1
91,AH,Acropora hyacinthus,2011,2130.809038,1
91,AH,Acropora hyacinthus,2012,2544.132738,1
91,AH,Acropora hyacinthus,2013,2581.579476,1
91,AH,Acropora hyacinthus,2014,479.2405579,0
92,AH,Acropora hyacinthus,2009,3155.404636,1
92,AH,Acropora hyacinthus,2010,3764.439057,1
92,AH,Acropora hyacinthus,2011,3781.2467,0
93,AH,Acropora hyacinthus,2009,1005.169336,1
93,AH,Acropora hyacinthus,2010,2047.059475,1
93,AH,Acropora hyacinthus,2011,3049.819134,1
93,AH,Acropora hyacinthus,2012,1624.502315,0
94,AH,Acropora hyacinthus,2009,2036.115953,1
94,AH,Acropora hyacinthus,2010,2890.568688,1
94,AH,Acropora hyacinthus,2011,3473.835188,1
94,AH,Acropora hyacinthus,2012,3279.528713,1
94,AH,Acropora hyacinthus,2013,2450.525665,1
94,AH,Acropora hyacinthus,2014,206.9544557,0
95,AH,Acropora hyacinthus,2009,1881.415175,1
95,AH,Acropora hyacinthus,2010,3203.919611,1
95,AH,Acropora hyacinthus,2011,1823.48706,1
95,AH,Acropora hyacinthus,2012,1319.891126,1
95,AH,Acropora hyacinthus,2013,1636.132479,1
95,AH,Acropora hyacinthus,2014,2169.85084,0
96,AH,Acropora hyacinthus,2009,2356.744634,1
96,AH,Acropora hyacinthus,2010,414.5328256,1
96,AH,Acropora hyacinthus,2011,53.52896455,0
97,AH,Acropora hyacinthus,2009,2739.224643,1
97,AH,Acropora hyacinthus,2010,3898.892124,1
97,AH,Acropora hyacinthus,2011,2553.41475,0
98,AH,Acropora hyacinthus,2010,2624.433928,1
98,AH,Acropora hyacinthus,2011,2441.170559,1
98,AH,Acropora hyacinthus,2012,2272.663416,1
98,AH,Acropora hyacinthus,2013,2418.318179,1
98,AH,Acropora hyacinthus,2014,2481.667651,0
99,AH,Acropora hyacinthus,2010,58.60921577,1
99,AH,Acropora hyacinthus,2011,169.1579861,0
100,AH,Acropora hyacinthus,2011,1581.665304,0
101,AI,Acropora intermedia,2009,5242.061756,1
101,AI,Acropora intermedia,2010,5474.995908,1
101,AI,Acropora intermedia,2011,3848.460595,1
101,AI,Acropora intermedia,2012,515.0113693,1
101,AI,Acropora intermedia,2013,120.5178192,1
101,AI,Acropora intermedia,2014,34.48011793,0
102,AI,Acropora intermedia,2009,255.9169492,0
103,AI,Acropora intermedia,2009,202.9335938,0
104,AI,Acropora intermedia,2009,49.19723727,1
104,AI,Acropora intermedia,2010,58.13982081,1
104,AI,Acropora intermedia,2011,94.11025188,0
105,AI,Acropora intermedia,2009,369.4471701,0
106,AI,Acropora intermedia,2009,1314.005215,1
106,AI,Acropora intermedia,2010,1246.007621,1
106,AI,Acropora intermedia,2011,870.7935745,1
106,AI,Acropora intermedia,2012,1035.724117,0
107,AI,Acropora intermedia,2009,51.83150919,0
108,AI,Acropora intermedia,2009,578.846449,1
108,AI,Acropora intermedia,2010,729.869077,1
108,AI,Acropora intermedia,2011,740.5354132,1
108,AI,Acropora intermedia,2012,270.1192896,0
109,AI,Acropora intermedia,2009,1268.002368,1
109,AI,Acropora intermedia,2010,1980.808063,1
109,AI,Acropora intermedia,2012,742.8458273,1
109,AI,Acropora intermedia,2013,174.7948592,0
110,AI,Acropora intermedia,2009,3050.521602,1
110,AI,Acropora intermedia,2011,520.2565152,1
110,AI,Acropora intermedia,2012,412.4695124,1
110,AI,Acropora intermedia,2013,392.7461462,1
110,AI,Acropora intermedia,2014,74.02637597,0
111,AI,Acropora intermedia,2009,3281.554352,1
111,AI,Acropora intermedia,2010,4178.395842,1
111,AI,Acropora intermedia,2011,2396.153541,1
111,AI,Acropora intermedia,2012,5976.245281,1
111,AI,Acropora intermedia,2013,5074.035344,1
111,AI,Acropora intermedia,2014,880.0070449,0
112,AI,Acropora intermedia,2009,1132.286625,1
112,AI,Acropora intermedia,2010,987.1299034,1
112,AI,Acropora intermedia,2011,1324.659722,1
112,AI,Acropora intermedia,2012,999.9952452,1
112,AI,Acropora intermedia,2013,597.1323419,1
112,AI,Acropora intermedia,2014,640.7925531,0
114,AI,Acropora intermedia,2009,731.9292327,1
114,AI,Acropora intermedia,2010,1071.881288,1
114,AI,Acropora intermedia,2011,1363.265574,1
114,AI,Acropora intermedia,2012,1336.658378,1
114,AI,Acropora intermedia,2013,793.0619272,1
114,AI,Acropora intermedia,2014,1078.315377,0
115,AI,Acropora intermedia,2009,370.0266279,1
115,AI,Acropora intermedia,2010,118.7841859,1
115,AI,Acropora intermedia,2011,19.8430567,0
117,AI,Acropora intermedia,2009,641.425284,1
117,AI,Acropora intermedia,2010,441.6255095,1
117,AI,Acropora intermedia,2011,311.4034537,1
117,AI,Acropora intermedia,2012,61.53201258,1
117,AI,Acropora intermedia,2013,23.31743133,0
118,AI,Acropora intermedia,2009,1250.330241,1
118,AI,Acropora intermedia,2010,45.84027058,1
118,AI,Acropora intermedia,2012,10.44837135,0
119,AI,Acropora intermedia,2009,461.271345,1
119,AI,Acropora intermedia,2010,698.0271495,1
119,AI,Acropora intermedia,2011,1066.806153,1
119,AI,Acropora intermedia,2012,741.8782456,1
119,AI,Acropora intermedia,2013,611.0197352,1
119,AI,Acropora intermedia,2014,215.2859206,0
120,AI,Acropora intermedia,2009,105.1324661,0
121,AI,Acropora intermedia,2009,70.49985231,1
121,AI,Acropora intermedia,2010,46.81389075,1
121,AI,Acropora intermedia,2011,71.98904726,1
121,AI,Acropora intermedia,2012,201.337386,1
121,AI,Acropora intermedia,2013,161.3292645,0
122,AI,Acropora intermedia,2009,316.1291717,1
122,AI,Acropora intermedia,2010,35.29229606,0
123,AI,Acropora intermedia,2010,134.345483,1
123,AI,Acropora intermedia,2011,33.70127803,0
124,AI,Acropora intermedia,2010,113.2611318,1
124,AI,Acropora intermedia,2011,175.8048542,1
124,AI,Acropora intermedia,2012,84.92904697,1
124,AI,Acropora intermedia,2013,91.00002562,1
124,AI,Acropora intermedia,2014,110.3442198,0
125,AI,Acropora intermedia,2010,28.20339687,1
125,AI,Acropora intermedia,2011,149.9323581,0
126,AI,Acropora intermedia,2010,63.67177824,0
127,AL,Acropora spathulata,2009,281.628397,1
127,AL,Acropora spathulata,2010,313.724776,1
127,AL,Acropora spathulata,2011,324.8538525,0
128,AL,Acropora spathulata,2009,1447.650097,1
128,AL,Acropora spathulata,2010,1754.690681,1
128,AL,Acropora spathulata,2011,683.0917344,0
129,AL,Acropora spathulata,2009,186.1600717,1
129,AL,Acropora spathulata,2010,234.453007,1
129,AL,Acropora spathulata,2011,196.0271762,0
130,AL,Acropora spathulata,2009,382.5834956,1
130,AL,Acropora spathulata,2010,524.6988849,1
130,AL,Acropora spathulata,2011,603.4355084,1
130,AL,Acropora spathulata,2012,1013.016077,1
130,AL,Acropora spathulata,2013,829.5084373,1
130,AL,Acropora spathulata,2014,818.1815572,0
131,AL,Acropora spathulata,2009,715.8016847,0
132,AL,Acropora spathulata,2009,44.88416475,1
132,AL,Acropora spathulata,2010,56.25956992,1
132,AL,Acropora spathulata,2011,44.83351749,0
133,AL,Acropora spathulata,2009,442.626219,1
133,AL,Acropora spathulata,2010,499.4073178,1
133,AL,Acropora spathulata,2011,372.7665914,1
133,AL,Acropora spathulata,2012,283.6677292,1
133,AL,Acropora spathulata,2013,248.8074213,1
133,AL,Acropora spathulata,2014,80.04132661,0
134,AL,Acropora spathulata,2009,233.1178358,1
134,AL,Acropora spathulata,2010,304.7608213,1
134,AL,Acropora spathulata,2011,350.6042381,0
135,AL,Acropora spathulata,2009,364.5767187,1
135,AL,Acropora spathulata,2010,479.7265183,1
135,AL,Acropora spathulata,2011,750.6035759,1
135,AL,Acropora spathulata,2012,681.62137,1
135,AL,Acropora spathulata,2013,832.7744545,1
135,AL,Acropora spathulata,2014,882.0226356,0
136,AL,Acropora spathulata,2009,535.4042431,1
136,AL,Acropora spathulata,2010,590.7483633,1
136,AL,Acropora spathulata,2011,967.1950825,1
136,AL,Acropora spathulata,2012,960.2405302,1
136,AL,Acropora spathulata,2013,1031.378039,1
136,AL,Acropora spathulata,2014,1213.735077,0
137,AL,Acropora spathulata,2009,368.7902418,1
137,AL,Acropora spathulata,2010,300.4123665,1
137,AL,Acropora spathulata,2011,277.5996472,0
138,AL,Acropora spathulata,2009,137.2301383,1
138,AL,Acropora spathulata,2010,47.78697622,1
138,AL,Acropora spathulata,2011,10.6883479,0
139,AL,Acropora spathulata,2009,383.8280498,1
139,AL,Acropora spathulata,2010,568.6069497,1
139,AL,Acropora spathulata,2011,813.5572433,1
139,AL,Acropora spathulata,2012,1104.642301,1
139,AL,Acropora spathulata,2013,751.1190997,1
139,AL,Acropora spathulata,2014,55.77520561,0
140,AL,Acropora spathulata,2009,1000.240833,1
140,AL,Acropora spathulata,2010,920.5893956,1
140,AL,Acropora spathulata,2011,875.8570529,1
140,AL,Acropora spathulata,2012,874.9886709,1
140,AL,Acropora spathulata,2013,619.2351634,1
140,AL,Acropora spathulata,2014,445.0005103,0
141,AL,Acropora spathulata,2009,235.6887026,1
141,AL,Acropora spathulata,2010,292.250687,1
141,AL,Acropora spathulata,2011,313.4934081,1
141,AL,Acropora spathulata,2012,205.467077,1
141,AL,Acropora spathulata,2013,144.5492528,1
141,AL,Acropora spathulata,2014,62.17400311,0
142,AL,Acropora spathulata,2009,361.0624454,1
142,AL,Acropora spathulata,2010,311.0332079,1
142,AL,Acropora spathulata,2011,418.4387562,1
142,AL,Acropora spathulata,2012,449.5054155,1
142,AL,Acropora spathulata,2013,504.5586146,1
142,AL,Acropora spathulata,2014,576.0748539,0
143,AL,Acropora spathulata,2009,131.2646256,1
143,AL,Acropora spathulata,2010,182.5789484,0
144,AL,Acropora spathulata,2009,387.7567096,1
144,AL,Acropora spathulata,2010,268.7322603,0
145,AL,Acropora spathulata,2009,307.3363107,1
145,AL,Acropora spathulata,2010,321.8639837,1
145,AL,Acropora spathulata,2011,358.738382,1
145,AL,Acropora spathulata,2012,374.414749,1
145,AL,Acropora spathulata,2013,190.3159043,0
